idSocios;Nombre;Edad;Equipo;EstadoCivil;Estudios
48518;Fernando;65;Estudiantes;Casado;Terciario
48519;Alejo;60;Velez;Casado;Terciario
48520;Matías;62;Velez;Soltero;Terciario
48521;Mauro;69;Racing;Soltero;Universitario
48522;Adrián;24;Independiente;Casado;Terciario
48523;Matías;36;Boca;Casado;Universitario
48524;Nicolás;41;Huracán;Casado;Terciario
48525;Anibal;47;Velez;Casado;Secundario
48526;Agustín;57;Rosario Central;Casado;Universitario
48527;Enrique;64;San Lorenzo;Soltero;Universitario
48528;Nicolás;28;Racing;Soltero;Universitario
48529;Fernando;35;Independiente;Casado;Secundario
48530;Adrián;67;Gimnasia LP;Soltero;Universitario
48531;Matías;58;Gimnasia LP;Soltero;Terciario
48532;Alejandro;56;Newells;Casado;Secundario
48533;Javier;20;Boca;Soltero;Terciario
48534;Martín;19;Gimnasia LP;Soltero;Secundario
48535;Alejo;57;Estudiantes;Soltero;Secundario
48536;Enrique;51;Boca;Casado;Secundario
48537;Daniel;56;Velez;Casado;Secundario
48538;Alejo;57;River;Soltero;Secundario
48539;Enrique;65;Gimnasia LP;Soltero;Terciario
48540;Fernando;51;Independiente;Casado;Terciario
48541;Anibal;22;Newells;Soltero;Secundario
48542;Alejo;27;San Lorenzo;Casado;Terciario
48543;Santiago;51;Huracán;Soltero;Universitario
48544;Luis;29;Boca;Casado;Universitario
48545;Santiago;65;Gimnasia LP;Casado;Secundario
48546;Alejo;55;Huracán;Soltero;Terciario
48547;Matías;65;Velez;Casado;Secundario
48548;Juan;45;Velez;Casado;Secundario
48549;Agustín;65;Independiente;Casado;Secundario
48550;Martín;70;Rosario Central;Soltero;Universitario
48551;Enrique;22;Huracán;Casado;Secundario
48552;Marcelo;21;Rosario Central;Soltero;Secundario
48553;Enrique;38;Independiente;Casado;Secundario
48554;Enrique;57;River;Soltero;Secundario
48555;Juan;48;Racing;Soltero;Secundario
48556;Mauro;47;Rosario Central;Soltero;Universitario
48557;Daniel;29;Velez;Soltero;Universitario
48558;Mauro;58;Newells;Casado;Universitario
48559;Federico;39;Racing;Soltero;Secundario
48560;Agustín;55;Estudiantes;Casado;Universitario
48561;Enrique;69;River;Casado;Terciario
48562;Marcelo;33;Newells;Soltero;Universitario
48563;Yago;23;Velez;Casado;Universitario
48564;Alejo;46;Racing;Casado;Terciario
48565;Anibal;30;San Lorenzo;Casado;Universitario
48566;Santiago;52;River;Casado;Secundario
48567;Alejo;21;Newells;Soltero;Universitario
48568;Fernando;19;River;Soltero;Universitario
48569;Adrián;52;Rosario Central;Casado;Secundario
48570;Fernando;38;San Lorenzo;Soltero;Universitario
48571;Martín;37;San Lorenzo;Soltero;Secundario
48572;Fernando;41;San Lorenzo;Casado;Secundario
48573;Luis;34;Velez;Soltero;Terciario
48574;Javier;57;San Lorenzo;Casado;Terciario
48575;Agustín;51;Racing;Soltero;Terciario
48576;Enrique;18;Independiente;Soltero;Terciario
48577;Agustín;57;River;Soltero;Secundario
48578;Luis;60;Estudiantes;Soltero;Secundario
48579;Federico;51;Velez;Casado;Terciario
48580;Adrián;55;River;Casado;Terciario
48581;Anibal;46;San Lorenzo;Casado;Terciario
48582;Federico;36;Velez;Casado;Universitario
48583;Juan;50;Estudiantes;Casado;Terciario
48584;Martín;55;Estudiantes;Soltero;Secundario
48585;Martín;35;Newells;Casado;Terciario
48586;Anibal;43;Independiente;Soltero;Secundario
48587;Juan;50;Boca;Casado;Terciario
48588;Mauro;70;Estudiantes;Soltero;Universitario
48589;Alejandro;46;Boca;Casado;Universitario
48590;Yago;51;Newells;Casado;Secundario
48591;Yago;61;Independiente;Soltero;Universitario
48592;Luis;50;Boca;Casado;Secundario
48593;Mauro;53;San Lorenzo;Soltero;Universitario
48594;Agustín;24;River;Casado;Secundario
48595;Marcelo;44;River;Soltero;Terciario
48596;Agustín;38;Huracán;Casado;Terciario
48597;Mariano;43;River;Soltero;Secundario
48598;Juan;61;Gimnasia LP;Casado;Universitario
48599;Daniel;48;Velez;Casado;Universitario
48600;Agustín;33;Newells;Soltero;Universitario
48601;Marcelo;58;San Lorenzo;Casado;Terciario
48602;Alejandro;56;Independiente;Soltero;Universitario
48603;Luis;57;Newells;Soltero;Terciario
48604;Martín;69;Gimnasia LP;Soltero;Universitario
48605;Martín;69;Racing;Casado;Terciario
48606;Mauro;26;Huracán;Soltero;Universitario
48607;Adrián;33;Boca;Soltero;Universitario
48608;Daniel;64;Estudiantes;Casado;Secundario
48609;Martín;39;Rosario Central;Soltero;Universitario
48610;Santiago;62;Newells;Casado;Universitario
48611;Enrique;52;Huracán;Casado;Terciario
48612;Anibal;46;Boca;Casado;Secundario
48613;Enrique;59;Boca;Soltero;Terciario
48614;Daniel;61;Estudiantes;Casado;Universitario
48615;Adrián;65;Huracán;Soltero;Terciario
48616;Alejo;53;Racing;Soltero;Secundario
48617;Federico;24;Gimnasia LP;Soltero;Terciario
48618;Marcelo;59;Racing;Casado;Terciario
48619;Luis;55;Newells;Casado;Terciario
48620;Fernando;60;San Lorenzo;Soltero;Universitario
48621;Mauro;38;San Lorenzo;Soltero;Secundario
48622;Martín;31;Rosario Central;Soltero;Secundario
48623;Alejo;22;River;Casado;Secundario
48624;Enrique;20;Boca;Casado;Terciario
48625;Javier;49;Independiente;Soltero;Universitario
48626;Javier;24;Huracán;Soltero;Universitario
48627;Martín;25;Racing;Casado;Terciario
48628;Javier;29;River;Soltero;Terciario
48629;Alejo;42;San Lorenzo;Soltero;Universitario
48630;Daniel;59;Huracán;Casado;Terciario
48631;Luis;57;River;Casado;Terciario
48632;Daniel;48;Velez;Casado;Terciario
48633;Alejo;38;Newells;Casado;Terciario
48634;Yago;19;Estudiantes;Casado;Secundario
48635;Fernando;67;Newells;Soltero;Universitario
48636;Federico;23;Newells;Casado;Secundario
48637;Nicolás;23;Gimnasia LP;Soltero;Secundario
48638;Daniel;57;Estudiantes;Casado;Terciario
48639;Yago;24;Velez;Casado;Universitario
48640;Alejandro;55;Independiente;Casado;Universitario
48641;Anibal;36;River;Soltero;Secundario
48642;Matías;41;Independiente;Casado;Secundario
48643;Alejo;38;Velez;Soltero;Secundario
48644;Mariano;40;Huracán;Soltero;Universitario
48645;Martín;46;Boca;Soltero;Terciario
48646;Marcelo;47;Gimnasia LP;Soltero;Terciario
48647;Agustín;27;Velez;Casado;Secundario
48648;Alejo;20;Newells;Casado;Secundario
48649;Alejo;42;Independiente;Casado;Secundario
48650;Mariano;25;Independiente;Soltero;Terciario
48651;Alejandro;61;Boca;Soltero;Terciario
48652;Mariano;59;San Lorenzo;Casado;Universitario
48653;Matías;21;River;Casado;Universitario
48654;Mariano;37;Newells;Soltero;Secundario
48655;Enrique;42;Velez;Soltero;Terciario
48656;Mauro;64;San Lorenzo;Casado;Terciario
48657;Martín;68;Velez;Soltero;Terciario
48658;Alejandro;29;Boca;Casado;Terciario
48659;Alejo;43;Independiente;Soltero;Terciario
48660;Luis;30;Independiente;Soltero;Universitario
48661;Juan;53;Racing;Soltero;Terciario
48662;Fernando;37;Rosario Central;Casado;Secundario
48663;Daniel;50;Gimnasia LP;Soltero;Terciario
48664;Daniel;32;Velez;Casado;Secundario
48665;Mariano;43;San Lorenzo;Casado;Universitario
48666;Santiago;66;Estudiantes;Casado;Secundario
48667;Javier;32;Velez;Casado;Secundario
48668;Fernando;38;Gimnasia LP;Soltero;Terciario
48669;Adrián;41;Independiente;Casado;Universitario
48670;Alejo;56;Independiente;Casado;Terciario
48671;Mariano;22;Boca;Soltero;Universitario
48672;Alejandro;57;Estudiantes;Soltero;Terciario
48673;Enrique;24;Rosario Central;Casado;Secundario
48674;Matías;70;San Lorenzo;Soltero;Terciario
48675;Mauro;45;Racing;Casado;Terciario
48676;Martín;54;Estudiantes;Soltero;Secundario
48677;Daniel;53;Velez;Casado;Terciario
48678;Luis;36;Velez;Casado;Terciario
48679;Luis;61;Estudiantes;Casado;Universitario
48680;Fernando;25;River;Casado;Secundario
48681;Adrián;60;Gimnasia LP;Soltero;Terciario
48682;Daniel;36;Gimnasia LP;Casado;Secundario
48683;Mariano;19;Rosario Central;Soltero;Terciario
48684;Alejo;24;Independiente;Soltero;Universitario
48685;Matías;47;Boca;Casado;Terciario
48686;Martín;42;River;Soltero;Universitario
48687;Fernando;37;Velez;Casado;Universitario
48688;Agustín;22;Newells;Soltero;Terciario
48689;Martín;65;Independiente;Casado;Secundario
48690;Enrique;46;Gimnasia LP;Casado;Terciario
48691;Agustín;59;Independiente;Soltero;Universitario
48692;Alejo;32;Racing;Casado;Universitario
48693;Federico;36;Racing;Soltero;Terciario
48694;Nicolás;20;Estudiantes;Casado;Terciario
48695;Juan;20;River;Soltero;Universitario
48696;Fernando;60;Gimnasia LP;Soltero;Universitario
48697;Anibal;30;Boca;Casado;Universitario
48698;Adrián;40;Gimnasia LP;Soltero;Secundario
48699;Anibal;42;Velez;Casado;Universitario
48700;Alejo;61;Newells;Soltero;Universitario
48701;Enrique;21;Boca;Soltero;Terciario
48702;Anibal;52;Racing;Casado;Secundario
48703;Nicolás;60;Racing;Casado;Secundario
48704;Mariano;63;Newells;Casado;Universitario
48705;Daniel;28;River;Soltero;Terciario
48706;Luis;53;Rosario Central;Casado;Terciario
48707;Martín;70;Boca;Casado;Secundario
48708;Luis;36;Newells;Casado;Secundario
48709;Adrián;33;Boca;Soltero;Terciario
48710;Fernando;60;River;Soltero;Secundario
48711;Yago;42;San Lorenzo;Soltero;Universitario
48712;Fernando;49;Estudiantes;Casado;Universitario
48713;Nicolás;20;Gimnasia LP;Casado;Secundario
48714;Anibal;39;Rosario Central;Soltero;Universitario
48715;Juan;33;Boca;Casado;Terciario
48716;Daniel;44;Boca;Casado;Terciario
48717;Luis;67;Boca;Casado;Secundario
48718;Alejandro;56;Velez;Soltero;Terciario
48719;Javier;24;Newells;Soltero;Universitario
48720;Alejandro;65;Racing;Soltero;Terciario
48721;Marcelo;62;Estudiantes;Casado;Universitario
48722;Matías;18;Independiente;Casado;Universitario
48723;Nicolás;48;Gimnasia LP;Soltero;Universitario
48724;Agustín;49;Boca;Soltero;Secundario
48725;Adrián;29;Boca;Soltero;Universitario
48726;Luis;61;River;Casado;Terciario
48727;Mariano;67;Rosario Central;Casado;Universitario
48728;Juan;54;Boca;Soltero;Secundario
48729;Adrián;49;Huracán;Soltero;Secundario
48730;Alejo;63;Huracán;Casado;Secundario
48731;Juan;43;Gimnasia LP;Soltero;Universitario
48732;Daniel;34;Newells;Casado;Terciario
48733;Matías;28;Huracán;Casado;Terciario
48734;Matías;22;Velez;Casado;Secundario
48735;Anibal;42;Rosario Central;Soltero;Universitario
48736;Adrián;18;Huracán;Soltero;Secundario
48737;Daniel;68;Rosario Central;Casado;Secundario
48738;Daniel;37;River;Casado;Universitario
48739;Mauro;24;Gimnasia LP;Casado;Terciario
48740;Anibal;64;Velez;Soltero;Secundario
48741;Mauro;41;River;Soltero;Secundario
48742;Juan;62;San Lorenzo;Soltero;Universitario
48743;Luis;57;Newells;Casado;Secundario
48744;Marcelo;51;Velez;Soltero;Secundario
48745;Luis;43;Racing;Casado;Universitario
48746;Mariano;52;Estudiantes;Casado;Secundario
48747;Martín;46;Newells;Soltero;Terciario
48748;Martín;45;Racing;Soltero;Universitario
48749;Alejo;42;River;Casado;Terciario
48750;Fernando;28;River;Casado;Terciario
48751;Alejo;46;Gimnasia LP;Soltero;Terciario
48752;Mauro;45;Gimnasia LP;Casado;Terciario
48753;Javier;32;Racing;Casado;Secundario
48754;Enrique;19;Newells;Casado;Terciario
48755;Marcelo;19;Racing;Casado;Secundario
48756;Anibal;30;Independiente;Casado;Universitario
48757;Fernando;55;Boca;Soltero;Secundario
48758;Anibal;19;Rosario Central;Casado;Terciario
48759;Luis;65;Velez;Soltero;Terciario
48760;Martín;65;River;Casado;Terciario
48761;Alejo;69;Huracán;Soltero;Terciario
48762;Juan;59;Estudiantes;Soltero;Universitario
48763;Mauro;42;River;Soltero;Secundario
48764;Nicolás;61;Estudiantes;Soltero;Secundario
48765;Alejo;28;Rosario Central;Soltero;Terciario
48766;Mauro;34;San Lorenzo;Casado;Universitario
48767;Yago;67;Estudiantes;Casado;Secundario
48768;Anibal;24;Estudiantes;Soltero;Terciario
48769;Martín;51;Huracán;Casado;Universitario
48770;Enrique;46;Independiente;Soltero;Terciario
48771;Yago;34;Huracán;Soltero;Universitario
48772;Adrián;50;Rosario Central;Casado;Secundario
48773;Nicolás;67;Boca;Soltero;Terciario
48774;Anibal;31;Boca;Soltero;Secundario
48775;Adrián;48;San Lorenzo;Soltero;Terciario
48776;Matías;66;Estudiantes;Soltero;Secundario
48777;Juan;33;Velez;Casado;Secundario
48778;Santiago;21;Gimnasia LP;Soltero;Secundario
48779;Alejandro;50;Racing;Casado;Terciario
48780;Daniel;48;Racing;Casado;Terciario
48781;Juan;47;Huracán;Casado;Secundario
48782;Juan;45;Huracán;Casado;Universitario
48783;Matías;59;Rosario Central;Soltero;Universitario
48784;Matías;39;Velez;Soltero;Terciario
48785;Matías;53;Huracán;Soltero;Terciario
48786;Daniel;65;Rosario Central;Soltero;Secundario
48787;Alejandro;52;Independiente;Casado;Secundario
48788;Nicolás;19;Huracán;Casado;Secundario
48789;Juan;67;San Lorenzo;Soltero;Secundario
48790;Enrique;42;Racing;Soltero;Secundario
48791;Juan;22;Huracán;Soltero;Terciario
48792;Alejandro;27;Independiente;Casado;Universitario
48793;Javier;36;Velez;Soltero;Universitario
48794;Daniel;56;Boca;Casado;Terciario
48795;Alejandro;44;Estudiantes;Soltero;Terciario
48796;Fernando;41;Rosario Central;Casado;Secundario
48797;Federico;70;Newells;Casado;Universitario
48798;Daniel;20;Newells;Soltero;Universitario
48799;Martín;19;Newells;Casado;Universitario
48800;Matías;18;Boca;Soltero;Secundario
48801;Federico;49;Huracán;Soltero;Universitario
48802;Mariano;24;River;Casado;Universitario
48803;Alejo;36;Racing;Soltero;Secundario
48804;Santiago;23;Velez;Casado;Universitario
48805;Alejandro;67;Huracán;Casado;Universitario
48806;Adrián;37;Newells;Casado;Universitario
48807;Fernando;43;Newells;Casado;Terciario
48808;Alejandro;55;Rosario Central;Casado;Universitario
48809;Enrique;35;Estudiantes;Soltero;Secundario
48810;Luis;20;Boca;Casado;Universitario
48811;Juan;37;Newells;Casado;Secundario
48812;Mariano;46;Independiente;Casado;Universitario
48813;Nicolás;52;Independiente;Casado;Terciario
48814;Marcelo;24;River;Casado;Universitario
48815;Juan;51;Racing;Casado;Secundario
48816;Luis;26;Racing;Casado;Secundario
48817;Luis;51;River;Casado;Terciario
48818;Nicolás;43;River;Soltero;Universitario
48819;Alejandro;50;Huracán;Casado;Universitario
48820;Anibal;57;Boca;Soltero;Universitario
48821;Matías;30;San Lorenzo;Casado;Universitario
48822;Mariano;27;Independiente;Casado;Terciario
48823;Matías;40;San Lorenzo;Soltero;Universitario
48824;Alejandro;57;River;Casado;Universitario
48825;Federico;64;Independiente;Casado;Universitario
48826;Enrique;24;Independiente;Soltero;Terciario
48827;Matías;40;Independiente;Soltero;Terciario
48828;Luis;35;Rosario Central;Soltero;Universitario
48829;Javier;44;Rosario Central;Soltero;Universitario
48830;Yago;23;Gimnasia LP;Casado;Terciario
48831;Santiago;55;Huracán;Casado;Terciario
48832;Daniel;52;San Lorenzo;Casado;Terciario
48833;Santiago;49;San Lorenzo;Casado;Universitario
48834;Yago;26;Independiente;Casado;Universitario
48835;Marcelo;64;River;Soltero;Universitario
48836;Javier;61;Velez;Casado;Terciario
48837;Alejo;49;Gimnasia LP;Casado;Universitario
48838;Santiago;66;Velez;Casado;Universitario
48839;Mauro;43;Huracán;Casado;Terciario
48840;Alejo;56;Boca;Soltero;Universitario
48841;Matías;35;Boca;Soltero;Universitario
48842;Juan;38;Newells;Casado;Terciario
48843;Nicolás;41;Newells;Casado;Universitario
48844;Fernando;46;Huracán;Soltero;Universitario
48845;Santiago;29;Racing;Soltero;Secundario
48846;Yago;34;Independiente;Soltero;Secundario
48847;Javier;37;Estudiantes;Soltero;Universitario
48848;Mauro;41;Rosario Central;Casado;Terciario
48849;Daniel;35;Independiente;Casado;Universitario
48850;Daniel;44;River;Casado;Terciario
48851;Santiago;54;Huracán;Soltero;Terciario
48852;Federico;51;River;Soltero;Terciario
48853;Enrique;28;Independiente;Soltero;Terciario
48854;Mariano;31;San Lorenzo;Soltero;Terciario
48855;Juan;29;Velez;Soltero;Secundario
48856;Javier;23;River;Soltero;Secundario
48857;Luis;36;Estudiantes;Casado;Universitario
48858;Mariano;53;San Lorenzo;Casado;Universitario
48859;Marcelo;26;Racing;Soltero;Universitario
48860;Luis;26;San Lorenzo;Casado;Universitario
48861;Mariano;45;Velez;Casado;Terciario
48862;Marcelo;67;Boca;Casado;Secundario
48863;Enrique;58;Huracán;Casado;Terciario
48864;Santiago;35;Velez;Soltero;Terciario
48865;Matías;56;Velez;Soltero;Terciario
48866;Luis;18;Racing;Soltero;Universitario
48867;Mariano;68;Velez;Soltero;Terciario
48868;Juan;24;River;Casado;Secundario
48869;Martín;49;Velez;Casado;Secundario
48870;Javier;67;Boca;Casado;Universitario
48871;Daniel;50;River;Soltero;Universitario
48872;Juan;32;Velez;Soltero;Terciario
48873;Nicolás;18;River;Soltero;Universitario
48874;Yago;47;Estudiantes;Casado;Universitario
48875;Alejandro;26;Boca;Casado;Universitario
48876;Alejandro;53;Newells;Casado;Terciario
48877;Fernando;63;Newells;Casado;Terciario
48878;Mariano;45;Racing;Soltero;Secundario
48879;Juan;40;Velez;Casado;Secundario
48880;Marcelo;63;River;Soltero;Universitario
48881;Adrián;70;Gimnasia LP;Casado;Secundario
48882;Agustín;59;San Lorenzo;Casado;Universitario
48883;Alejandro;38;Newells;Soltero;Secundario
48884;Alejandro;61;San Lorenzo;Soltero;Terciario
48885;Mariano;37;Newells;Casado;Secundario
48886;Federico;56;Racing;Soltero;Secundario
48887;Federico;18;River;Soltero;Secundario
48888;Juan;21;Newells;Soltero;Terciario
48889;Alejandro;55;Racing;Casado;Secundario
48890;Yago;28;Estudiantes;Casado;Terciario
48891;Anibal;65;Boca;Casado;Secundario
48892;Agustín;49;Velez;Casado;Universitario
48893;Adrián;23;Independiente;Soltero;Universitario
48894;Juan;70;Racing;Soltero;Terciario
48895;Juan;25;Velez;Casado;Terciario
48896;Yago;31;Independiente;Soltero;Secundario
48897;Federico;63;San Lorenzo;Soltero;Terciario
48898;Nicolás;68;Velez;Soltero;Terciario
48899;Mariano;41;Racing;Casado;Universitario
48900;Marcelo;66;Independiente;Casado;Universitario
48901;Fernando;19;Huracán;Casado;Terciario
48902;Anibal;38;River;Casado;Secundario
48903;Juan;44;Velez;Casado;Universitario
48904;Juan;47;Estudiantes;Casado;Universitario
48905;Martín;59;Newells;Casado;Secundario
48906;Mauro;64;Independiente;Casado;Universitario
48907;Matías;56;Independiente;Soltero;Universitario
48908;Juan;37;Independiente;Casado;Secundario
48909;Enrique;57;River;Casado;Secundario
48910;Javier;48;Gimnasia LP;Soltero;Terciario
48911;Santiago;52;Huracán;Casado;Secundario
48912;Yago;70;Rosario Central;Soltero;Terciario
48913;Fernando;28;River;Casado;Terciario
48914;Yago;47;Racing;Casado;Terciario
48915;Mauro;42;Newells;Soltero;Secundario
48916;Juan;26;Racing;Soltero;Terciario
48917;Mariano;53;Independiente;Casado;Universitario
48918;Nicolás;60;Gimnasia LP;Casado;Universitario
48919;Daniel;66;Independiente;Soltero;Terciario
48920;Santiago;30;River;Casado;Terciario
48921;Fernando;28;Boca;Casado;Universitario
48922;Adrián;43;Huracán;Soltero;Universitario
48923;Nicolás;46;San Lorenzo;Casado;Universitario
48924;Alejo;49;Racing;Casado;Terciario
48925;Luis;40;Newells;Soltero;Universitario
48926;Daniel;48;San Lorenzo;Soltero;Terciario
48927;Marcelo;60;River;Soltero;Secundario
48928;Martín;39;Newells;Casado;Secundario
48929;Federico;45;Velez;Casado;Universitario
48930;Daniel;54;Independiente;Casado;Secundario
48931;Agustín;59;Racing;Soltero;Universitario
48932;Luis;31;Racing;Casado;Terciario
48933;Luis;26;Rosario Central;Casado;Universitario
48934;Nicolás;53;Boca;Casado;Terciario
48935;Mariano;60;Independiente;Casado;Terciario
48936;Marcelo;25;Gimnasia LP;Casado;Secundario
48937;Alejandro;53;Rosario Central;Soltero;Secundario
48938;Mariano;21;Rosario Central;Soltero;Secundario
48939;Matías;46;Racing;Soltero;Secundario
48940;Mariano;63;Boca;Casado;Secundario
48941;Yago;39;Gimnasia LP;Soltero;Universitario
48942;Fernando;70;Estudiantes;Casado;Universitario
48943;Nicolás;30;Huracán;Casado;Universitario
48944;Federico;65;Estudiantes;Casado;Terciario
48945;Mariano;67;Independiente;Casado;Terciario
48946;Matías;70;Newells;Casado;Secundario
48947;Alejandro;46;Racing;Soltero;Terciario
48948;Mariano;59;Rosario Central;Soltero;Universitario
48949;Santiago;41;Gimnasia LP;Soltero;Universitario
48950;Juan;26;Rosario Central;Casado;Secundario
48951;Agustín;26;Huracán;Casado;Secundario
48952;Federico;45;Newells;Casado;Secundario
48953;Agustín;69;Independiente;Casado;Terciario
48954;Martín;32;Huracán;Casado;Secundario
48955;Anibal;51;San Lorenzo;Casado;Terciario
48956;Luis;19;Gimnasia LP;Casado;Secundario
48957;Marcelo;24;Boca;Soltero;Universitario
48958;Alejandro;32;San Lorenzo;Soltero;Terciario
48959;Daniel;59;Boca;Casado;Universitario
48960;Federico;34;San Lorenzo;Soltero;Universitario
48961;Federico;58;Estudiantes;Casado;Secundario
48962;Martín;53;Gimnasia LP;Soltero;Secundario
48963;Martín;37;Newells;Soltero;Secundario
48964;Yago;25;Rosario Central;Soltero;Universitario
48965;Agustín;53;Boca;Casado;Secundario
48966;Juan;69;San Lorenzo;Soltero;Universitario
48967;Juan;33;Newells;Casado;Terciario
48968;Yago;65;Estudiantes;Soltero;Secundario
48969;Fernando;53;San Lorenzo;Casado;Universitario
48970;Yago;66;Boca;Casado;Terciario
48971;Marcelo;59;Velez;Soltero;Secundario
48972;Adrián;26;San Lorenzo;Soltero;Secundario
48973;Daniel;57;Independiente;Soltero;Terciario
48974;Adrián;22;River;Casado;Terciario
48975;Daniel;38;Boca;Soltero;Universitario
48976;Federico;51;Independiente;Soltero;Universitario
48977;Fernando;30;Gimnasia LP;Soltero;Universitario
48978;Yago;21;Newells;Casado;Terciario
48979;Alejo;32;Racing;Soltero;Universitario
48980;Nicolás;59;Boca;Casado;Universitario
48981;Mariano;53;River;Casado;Secundario
48982;Martín;55;Huracán;Casado;Secundario
48983;Mauro;57;San Lorenzo;Soltero;Terciario
48984;Adrián;29;Velez;Casado;Terciario
48985;Federico;64;Gimnasia LP;Soltero;Terciario
48986;Yago;44;Huracán;Soltero;Universitario
48987;Martín;34;Velez;Casado;Secundario
48988;Marcelo;55;San Lorenzo;Casado;Secundario
48989;Javier;67;River;Soltero;Terciario
48990;Yago;47;Huracán;Soltero;Universitario
48991;Daniel;28;Newells;Soltero;Universitario
48992;Fernando;58;San Lorenzo;Casado;Universitario
48993;Santiago;26;Boca;Soltero;Universitario
48994;Marcelo;69;River;Soltero;Secundario
48995;Mauro;58;River;Soltero;Universitario
48996;Juan;69;Huracán;Soltero;Terciario
48997;Nicolás;59;Independiente;Casado;Secundario
48998;Marcelo;57;Newells;Casado;Universitario
48999;Anibal;44;Independiente;Soltero;Universitario
49000;Federico;50;Estudiantes;Casado;Secundario
49001;Nicolás;41;Estudiantes;Casado;Terciario
49002;Yago;58;San Lorenzo;Soltero;Universitario
49003;Juan;37;San Lorenzo;Casado;Secundario
49004;Martín;21;San Lorenzo;Casado;Terciario
49005;Luis;23;River;Casado;Terciario
49006;Federico;35;Independiente;Casado;Terciario
49007;Martín;43;Independiente;Casado;Secundario
49008;Luis;52;River;Soltero;Terciario
49009;Nicolás;50;River;Soltero;Secundario
49010;Martín;55;Boca;Casado;Terciario
49011;Enrique;30;Boca;Soltero;Secundario
49012;Juan;19;Estudiantes;Casado;Terciario
49013;Matías;48;San Lorenzo;Soltero;Secundario
49014;Marcelo;31;Boca;Soltero;Universitario
49015;Martín;52;Boca;Casado;Terciario
49016;Enrique;28;Estudiantes;Soltero;Universitario
49017;Nicolás;63;San Lorenzo;Soltero;Terciario
49018;Javier;65;Rosario Central;Casado;Secundario
49019;Mauro;36;Gimnasia LP;Soltero;Terciario
49020;Santiago;55;River;Soltero;Terciario
49021;Anibal;22;Newells;Soltero;Universitario
49022;Alejandro;48;Boca;Casado;Terciario
49023;Javier;31;Rosario Central;Soltero;Universitario
49024;Juan;66;Huracán;Soltero;Universitario
49025;Alejandro;68;Rosario Central;Casado;Terciario
49026;Luis;69;Huracán;Casado;Terciario
49027;Federico;49;Estudiantes;Casado;Universitario
49028;Martín;49;San Lorenzo;Soltero;Terciario
49029;Adrián;47;Racing;Soltero;Universitario
49030;Enrique;18;Estudiantes;Soltero;Secundario
49031;Juan;29;Gimnasia LP;Casado;Terciario
49032;Martín;49;Newells;Casado;Universitario
49033;Agustín;26;San Lorenzo;Casado;Secundario
49034;Yago;54;Huracán;Soltero;Secundario
49035;Santiago;45;San Lorenzo;Soltero;Secundario
49036;Mariano;45;Huracán;Soltero;Terciario
49037;Adrián;69;San Lorenzo;Casado;Secundario
49038;Matías;44;Estudiantes;Casado;Universitario
49039;Alejo;30;Rosario Central;Soltero;Terciario
49040;Alejandro;30;Rosario Central;Casado;Universitario
49041;Anibal;22;River;Casado;Universitario
49042;Daniel;64;Rosario Central;Soltero;Secundario
49043;Mariano;26;Gimnasia LP;Casado;Universitario
49044;Agustín;22;Gimnasia LP;Soltero;Secundario
49045;Alejandro;64;Gimnasia LP;Soltero;Terciario
49046;Javier;33;San Lorenzo;Soltero;Universitario
49047;Matías;66;San Lorenzo;Soltero;Universitario
49048;Marcelo;51;Racing;Casado;Secundario
49049;Yago;35;Estudiantes;Casado;Terciario
49050;Luis;31;San Lorenzo;Soltero;Universitario
49051;Alejo;48;River;Casado;Terciario
49052;Mariano;64;Independiente;Casado;Secundario
49053;Santiago;43;Estudiantes;Casado;Secundario
49054;Mauro;49;Independiente;Soltero;Terciario
49055;Marcelo;67;Rosario Central;Soltero;Secundario
49056;Matías;61;River;Soltero;Secundario
49057;Matías;31;Estudiantes;Soltero;Terciario
49058;Javier;51;Estudiantes;Soltero;Terciario
49059;Adrián;33;Estudiantes;Casado;Universitario
49060;Santiago;47;Boca;Casado;Secundario
49061;Santiago;59;Estudiantes;Soltero;Terciario
49062;Alejo;57;Velez;Casado;Secundario
49063;Alejandro;21;Newells;Casado;Secundario
49064;Alejo;64;Newells;Casado;Secundario
49065;Yago;51;Estudiantes;Casado;Terciario
49066;Matías;49;Independiente;Casado;Terciario
49067;Mariano;36;River;Soltero;Universitario
49068;Martín;46;Estudiantes;Soltero;Terciario
49069;Alejo;35;Newells;Soltero;Secundario
49070;Adrián;35;River;Soltero;Terciario
49071;Yago;30;River;Soltero;Universitario
49072;Alejo;30;Rosario Central;Soltero;Terciario
49073;Marcelo;25;Boca;Soltero;Terciario
49074;Enrique;46;River;Soltero;Terciario
49075;Enrique;26;Newells;Casado;Universitario
49076;Daniel;18;Newells;Casado;Terciario
49077;Alejo;63;Rosario Central;Soltero;Universitario
49078;Martín;30;Gimnasia LP;Soltero;Universitario
49079;Yago;59;San Lorenzo;Casado;Terciario
49080;Mariano;69;Boca;Soltero;Terciario
49081;Juan;68;Estudiantes;Soltero;Terciario
49082;Santiago;20;Independiente;Casado;Secundario
49083;Alejandro;26;San Lorenzo;Soltero;Secundario
49084;Nicolás;35;Estudiantes;Soltero;Secundario
49085;Marcelo;53;Huracán;Soltero;Secundario
49086;Javier;43;River;Soltero;Universitario
49087;Luis;44;Independiente;Casado;Universitario
